timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2025/12/01 18:44:33.636, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 0 MiB
2025/12/01 18:44:38.639, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 419 MiB
2025/12/01 18:44:43.640, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 419 MiB
2025/12/01 18:44:48.642, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 419 MiB
2025/12/01 18:44:53.643, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 419 MiB
2025/12/01 18:44:58.644, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 419 MiB
2025/12/01 18:45:03.646, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 419 MiB
2025/12/01 18:45:08.647, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 3759 MiB
2025/12/01 18:45:13.649, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 3853 MiB
2025/12/01 18:45:18.651, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 3853 MiB
2025/12/01 18:45:23.652, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 3853 MiB
2025/12/01 18:45:28.653, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4413 MiB
2025/12/01 18:45:33.655, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4437 MiB
2025/12/01 18:45:38.658, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4437 MiB
2025/12/01 18:45:43.660, 0, NVIDIA A100-SXM4-80GB, 24 %, 3 %, 81920 MiB, 4441 MiB
2025/12/01 18:45:48.662, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:45:53.663, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:45:58.667, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:03.669, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:08.671, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:13.673, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:18.674, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:23.676, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:28.678, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:33.679, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:38.681, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:43.683, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:48.685, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:53.686, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:46:58.687, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:03.689, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:08.691, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:13.693, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:18.694, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:23.696, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:28.698, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:33.699, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:38.701, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:43.702, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:48.704, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:53.706, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:47:58.707, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:03.709, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:08.711, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:13.713, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:18.714, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:23.716, 0, NVIDIA A100-SXM4-80GB, 20 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:28.717, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:33.719, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:38.721, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:43.722, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:48.724, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:53.725, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:48:58.727, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4441 MiB
2025/12/01 18:49:03.729, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4441 MiB
